Scryfall ID,mana_cost,cmc,type_line,oracle_text,power,toughness,colors,keywords,legalities,games,reserved,uri,is_permanent,is_dual_face,is_historic,is_legendary,is_creature,front_types,front_subtypes,back_types,back_subtypes,produced_mana,edhrec_rank,penny_rank,back_oracle_text,back_mana_cost,back_colors,back_power,back_toughness
dad58131-2bfe-4796-ab7d-44364a0d0acc,{1}{G}{G},3.0,Creature — Turtle and/or Elephant,"{0}: Choose one. You may activate this ability while Shellephant is in any zone.
• Shellephant has base power and toughness 1/4.
• Shellephant has base power and toughness 3/3.",?,?,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/d/a/dad58131-2bfe-4796-ab7d-44364a0d0acc.jpg?1562941202,False,False,False,False,True,['Creature'],"['Turtle', 'and/or', 'Elephant']",[],[],,,,,,,,
89757c05-72af-4bfe-a4c0-abc5d1155b61,{G},1.0,Creature — Raccoon Lizard Bird,"When Squirrel Dealer enters, ask a person outside the game ""Do you like Squirrels?"" If they do, create a 1/1 green Squirrel creature token.",1,1,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/8/9/89757c05-72af-4bfe-a4c0-abc5d1155b61.jpg?1562924062,False,False,False,False,True,['Creature'],"['Raccoon', 'Lizard', 'Bird']",[],[],,,,,,,,
25ea9d1a-d7ee-47ac-b010-ec0b0afc7886,{2}{G},3.0,Creature — Goblin Rigger,"Whenever another Goblin you control enters, you may pay {1}. If you do, Steamflogger Service Rep assembles a Contraption. (Put the top card of your Contraption deck face up onto one of your sprockets.)",1,1,['G'],['Assemble'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/2/5/25ea9d1a-d7ee-47ac-b010-ec0b0afc7886.jpg?1562902959,False,False,False,False,True,['Creature'],"['Goblin', 'Rigger']",[],[],,,,,,,,
19d31d5c-6d4d-4bd8-b69c-b44c5b7f089f,{1}{B}{R},3.0,Legendary Creature — Human Villain,"Baron Von Count enters with a doom counter on ""5.""
Whenever you cast a spell with the indicated numeral in its mana cost, text box, power, or toughness, move the doom counter one numeral to the left.
When the doom counter moves from ""1,"" destroy target player and put that doom counter on ""5.""",3,3,"['B', 'R']",[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/1/9/19d31d5c-6d4d-4bd8-b69c-b44c5b7f089f.jpg?1562900416,False,False,True,True,True,"['Legendary', 'Creature']","['Human', 'Villain']",[],[],,,,,,,,
480e3b96-f7fa-4dcc-a956-6b48d55097c9,{4},4.0,Artifact Creature — Knight,"Whenever you cast a silver-bordered spell, put a +1/+1 counter on Border Guardian.
Whenever you cast a black-bordered spell, Border Guardian can't be blocked this turn.
Whenever you cast a white-bordered spell, Border Guardian gains double strike until end of turn.",1,1,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/4/8/480e3b96-f7fa-4dcc-a956-6b48d55097c9.jpg?1562909987,True,False,False,False,True,"['Artifact', 'Creature']",['Knight'],[],[],,,,,,,,
0a2253a4-5ebe-488c-9715-15917408006f,{4},4.0,Artifact,"{2}, Sacrifice Contraption Cannon: It deals damage to any target equal to the number of Contraptions you control.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/0/a/0a2253a4-5ebe-488c-9715-15917408006f.jpg?1562897120,True,False,False,False,False,['Artifact'],[],[],[],,,,,,,,
eef04b83-c11a-498f-ab5e-5f05a97b7c98,,0.0,Artifact,"During your turn, if Entirely Normal Armchair is in your hand, you may hide it on the battlefield.
{0}: Return Entirely Normal Armchair to its owner's hand. Only your opponents may activate this ability and only if they see Entirely Normal Armchair.
{2}, Sacrifice Entirely Normal Armchair: Destroy target attacking creature.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/e/e/eef04b83-c11a-498f-ab5e-5f05a97b7c98.jpg?1562945330,True,False,False,False,False,['Artifact'],[],[],[],,,,,,,,
82b605c5-c2fa-452d-a062-8ca67c1d5243,{3},3.0,Artifact,"{T}: Roll a six-sided die. On a 3 or lower, target player adds {C}. Otherwise, that player adds one mana of any color they choose.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/8/2/82b605c5-c2fa-452d-a062-8ca67c1d5243.jpg?1629893816,True,False,False,False,False,['Artifact'],[],[],[],"['B', 'C', 'G', 'R', 'U', 'W']",,,,,,,
e832a07d-b417-47fa-8a29-c31f590c2e59,{3},3.0,Artifact,"As Stamp of Approval enters, choose a watermark.
Creatures you control with the chosen watermark get +1/+1.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/e/8/e832a07d-b417-47fa-8a29-c31f590c2e59.jpg?1562943987,True,False,False,False,False,['Artifact'],[],[],[],,,,,,,,
e8ca02a0-5acf-4d89-847b-bad0d7560682,,0.0,Artifact — Contraption,"Whenever you crank Accessories to Murder, target creature gets +X/+0 until end of turn, where X is the number of creatures you control.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/e/8/e8ca02a0-5acf-4d89-847b-bad0d7560682.jpg?1562944096,True,False,False,False,False,['Artifact'],['Contraption'],[],[],,,,,,,,
f7bac075-aa1f-4c8a-9d82-8b6c1ff9b97a,,0.0,Artifact — Contraption,"Whenever you crank Buzz Buggy, target creature gets +2/+0 and gains trample until end of turn.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/f/7/f7bac075-aa1f-4c8a-9d82-8b6c1ff9b97a.jpg?1562947349,True,False,False,False,False,['Artifact'],['Contraption'],[],[],,,,,,,,
c0242175-3e91-4a6e-bcaf-036ff75cef49,,0.0,Artifact — Contraption,"Whenever you crank Deadly Poison Sampler, until end of turn, target creature gains ""Whenever this creature deals combat damage to a player, destroy target creature that player controls.""",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/c/0/c0242175-3e91-4a6e-bcaf-036ff75cef49.jpg?1562935635,True,False,False,False,False,['Artifact'],['Contraption'],[],[],,,,,,,,
90fcd1f0-0ed3-46f9-a12a-fc0e9f99e97f,,0.0,Artifact — Contraption,"Whenever you crank Division Table, target player loses 2 life.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/9/0/90fcd1f0-0ed3-46f9-a12a-fc0e9f99e97f.jpg?1562925554,True,False,False,False,False,['Artifact'],['Contraption'],[],[],,,,,,,,
d5c91e63-284e-4403-af01-0cfe6af914c1,,0.0,Artifact — Contraption,"Whenever you crank Dual Doomsuits, each time a source you control would deal damage this turn, it deals double that damage instead.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/d/5/d5c91e63-284e-4403-af01-0cfe6af914c1.jpg?1562940242,True,False,False,False,False,['Artifact'],['Contraption'],[],[],,,,,,,,
b586c92c-ebd7-473c-ae55-2628a9eac390,,0.0,Artifact — Contraption,"Whenever you crank Duplication Device, until end of turn, target creature becomes a copy of any creature on the battlefield, except it's an artifact in addition to its other types.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/b/5/b586c92c-ebd7-473c-ae55-2628a9eac390.jpg?1562933323,True,False,False,False,False,['Artifact'],['Contraption'],[],[],,,,,,,,
0cd63e12-3851-441b-9cd6-566c08940031,,0.0,Artifact — Contraption,"Whenever you crank Genetic Recombinator, up to two target creatures each get +2/+2 until end of turn.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/0/c/0cd63e12-3851-441b-9cd6-566c08940031.jpg?1562897625,True,False,False,False,False,['Artifact'],['Contraption'],[],[],,,,,,,,
291989b2-d87f-4e5a-a159-4d564d1c2c6a,,0.0,Artifact — Contraption,"Whenever you crank Gnomeball Machine, create two 1/1 colorless Gnome artifact creature tokens.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/2/9/291989b2-d87f-4e5a-a159-4d564d1c2c6a.jpg?1562903710,True,False,False,False,False,['Artifact'],['Contraption'],[],[],,,,,,,,
32c3fc99-227b-402e-9b33-07bbec9a7699,,0.0,Artifact — Contraption,"Whenever you crank Head Banger, target creature must be blocked this turn if able.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/3/2/32c3fc99-227b-402e-9b33-07bbec9a7699.jpg?1562905633,True,False,False,False,False,['Artifact'],['Contraption'],[],[],,,,,,,,
fe920f24-720b-4b92-bac4-651b8faae90e,,0.0,Artifact — Contraption,"Whenever you crank Jamming Device, creatures target player controls get -1/-1 until end of turn.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/f/e/fe920f24-720b-4b92-bac4-651b8faae90e.jpg?1562948916,True,False,False,False,False,['Artifact'],['Contraption'],[],[],,,,,,,,
fd8d38a8-e835-4314-80eb-6a574756431d,,0.0,Artifact — Contraption,"Whenever you crank Sap Sucker, add {G}. Until end of turn, you don't lose this mana as steps and phases end.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/f/d/fd8d38a8-e835-4314-80eb-6a574756431d.jpg?1562948713,True,False,False,False,False,['Artifact'],['Contraption'],[],[],['G'],,,,,,,
